No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture speciale,Surface terrain,Type de voie_AV,Type de voie_BD,Type de voie_CHE,Type de voie_CITE,Type de voie_FG,Type de voie_GR,Type de voie_PL,Type de voie_QUAI,Type de voie_RTE,Type de voie_RUE,Type de voie_SQ,Type de voie_VOIE,Type local_Dépendance,Type local_Local industriel. commercial ou assimilé,Type local_Maison,Nature culture_AG,Nature culture_BT,Nature culture_Inconnu,Nature culture_J,Nature culture_L,Nature culture_P,Nature culture_S,Nature culture_T,Nature culture_VE,Nature culture_VI
1,29/05/2024,Vente,"124000,00",2.0,D,4255,PROFESSEUR GEORGE,25000,BESANCON,25,56,,BS,120,,73.0,,93.0,"65,07",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,31/05/2024,Vente en l'état futur d'achèvement,"12500,00",16.0,,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2101.0,,,,,,,,,,1,,,0.0006235630426947613,,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,31/05/2024,Vente,"170000,00",59.0,,5160,DE VESOUL,25000,BESANCON,25,56,,HV,19,,27.0,"115,53",28.0,"115,53",,,,,,,2,4.0,,0.2015871736616055,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2,31/05/2024,Vente,"370000,00",59.0,,5160,DE VESOUL,25000,BESANCON,25,56,,HV,19,,25.0,"241,46",26.0,"241,46",29.0,,30.0,,,,4,4.0,,1.0039079691959778,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,31/05/2024,Vente,"90000,00",59.0,,5160,DE VESOUL,25000,BESANCON,25,56,,HV,19,,14.0,"115,53",,,,,,,,,1,4.0,,-0.10922178316702516,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,31/05/2024,Vente,"90000,00",59.0,,5160,DE VESOUL,25000,BESANCON,25,56,,HV,19,,16.0,"115,53",,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3,31/05/2024,Vente,"90000,00",59.0,,5160,DE VESOUL,25000,BESANCON,25,56,,HV,19,,15.0,"115,53",,,,,,,,,1,4.0,,-0.10922178316702516,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,31/05/2024,Vente,"90000,00",59.0,,5160,DE VESOUL,25000,BESANCON,25,56,,HV,19,,1.0,,10.0,,2.0,,3.0,,4.0,,10,4.0,,0.20881528893668994,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,31/05/2024,Vente,"90000,00",59.0,,5160,DE VESOUL,25000,BESANCON,25,56,,HV,19,,24.0,,,,,,,,,,1,4.0,,0.03895457997220574,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
3,31/05/2024,Vente,"90000,00",59.0,,5160,DE VESOUL,25000,BESANCON,25,56,,HV,19,,13.0,"115,53",,,,,,,,,1,4.0,,-0.10922178316702516,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,21/05/2024,Vente,"250000,00",12.0,,1010,CHARLES DORNIER,25000,BESANCON,25,56,,DZ,73,,263.0,"127,51",264.0,,265.0,,,,,,3,2.0,,0.2991667298752454,3.717994126262336,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,21/05/2024,Vente,"250000,00",10.0,,1010,CHARLES DORNIER,25000,BESANCON,25,56,,DZ,73,,126.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,21/05/2024,Vente,"250000,00",12.0,,1010,CHARLES DORNIER,25000,BESANCON,25,56,,DZ,73,,263.0,"127,51",264.0,,265.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,21/05/2024,Vente,"250000,00",12.0,,1010,CHARLES DORNIER,25000,BESANCON,25,56,,DZ,73,,263.0,"127,51",264.0,,265.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,21/05/2024,Vente,"250000,00",12.0,,1010,CHARLES DORNIER,25000,BESANCON,25,56,,DZ,73,,263.0,"127,51",264.0,,265.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,22/05/2024,Vente,"107000,00",25.0,B,1460,DES COURTILS,25000,BESANCON,25,56,,BY,294,,1.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,22/05/2024,Vente,"107000,00",25.0,B,1460,DES COURTILS,25000,BESANCON,25,56,,BY,294,,10.0,,,,,,,,,,1,2.0,,-0.011642226953385298,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,28/05/2024,Vente,"75000,00",38.0,,3630,NARCISSE LANCHY,25000,BESANCON,25,56,,BS,3,,36.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,28/05/2024,Vente,"75000,00",38.0,,3630,NARCISSE LANCHY,25000,BESANCON,25,56,,BS,3,,160.0,,84.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,28/05/2024,Vente,"75000,00",38.0,,3630,NARCISSE LANCHY,25000,BESANCON,25,56,,BS,3,,81.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,28/05/2024,Vente,"75000,00",38.0,,3630,NARCISSE LANCHY,25000,BESANCON,25,56,,BS,3,,160.0,,84.0,,,,,,,,2,2.0,,0.03172646469712131,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,7/5/24,Vente,"83200,00",10.0,,2985,KLEIN,25000,BESANCON,25,56,,CW,2,,253.0,"28,51",,,,,,,,,1,2.0,,-0.047782803328807466,-0.021979156575208856,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,28/05/2024,Vente,"181100,00",25.0,,2715,DE L'ILE AUX MOINEAUX,25000,BESANCON,25,56,,CX,214,,90.0,"68,40",,,,,,,,,1,2.0,,0.08593732926025456,1.2246786043706395,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,28/05/2024,Vente,"181100,00",25.0,,2715,DE L'ILE AUX MOINEAUX,25000,BESANCON,25,56,,CX,214,,34.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,14/05/2024,Vente,"75000,00",6.0,,610,DE CANOT,25000,BESANCON,25,56,,IL,80,,55.0,,56.0,,57.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,14/05/2024,Vente,"75000,00",6.0,,610,DE CANOT,25000,BESANCON,25,56,,IL,80,,55.0,,56.0,,57.0,,,,,,3,2.0,,0.020884291784494656,1.2246786043706395,,-0.0006982601324978525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,14/05/2024,Vente,"75000,00",6.0,,610,DE CANOT,25000,BESANCON,25,56,,IL,80,,55.0,,56.0,,57.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,28/05/2024,Vente,"76500,00",25.0,,1620,DE DOLE,25000,BESANCON,25,56,,IK,367,,67.0,,68.0,,69.0,,,,,,3,2.0,,-0.06946714915406077,-0.021979156575208856,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,28/05/2024,Vente,"76500,00",25.0,,1620,DE DOLE,25000,BESANCON,25,56,,IK,368,3.0,,,,,,,,,,,0,,,0.0006235630426947613,,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,29/05/2024,Vente,"183000,00",15.0,,2715,DE L'ILE AUX MOINEAUX,25000,BESANCON,25,56,,CX,212,,163.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,29/05/2024,Vente,"183000,00",15.0,,2715,DE L'ILE AUX MOINEAUX,25000,BESANCON,25,56,,CX,212,,128.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,29/05/2024,Vente,"183000,00",17.0,,2715,DE L'ILE AUX MOINEAUX,25000,BESANCON,25,56,,CX,212,,28.0,"67,60",,,,,,,,,1,2.0,,0.09677950217288121,1.2246786043706395,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,24/05/2024,Vente,"115000,00",15.0,,4548,ROMAIN ROUSSEL,25000,BESANCON,25,56,,BO,1,,12.0,,14.0,,22.0,,6.0,,,,4,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,24/05/2024,Vente,"115000,00",15.0,,4548,ROMAIN ROUSSEL,25000,BESANCON,25,56,,BO,1,,12.0,,14.0,,22.0,,6.0,,,,4,2.0,,0.10039355981042343,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,24/05/2024,Vente,"115000,00",15.0,,4548,ROMAIN ROUSSEL,25000,BESANCON,25,56,,BO,1,,12.0,,14.0,,22.0,,6.0,,,,4,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,3/6/24,Vente,"74990,00",56.0,B,1620,DE DOLE,25000,BESANCON,25,56,,DW,8,,48.0,"29,00",49.0,,50.0,,,,,,3,2.0,,-0.04055468805372304,-0.021979156575208856,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,3/6/24,Vente,"74990,00",56.0,B,1620,DE DOLE,25000,BESANCON,25,56,,DW,8,,48.0,"29,00",49.0,,50.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,3/6/24,Vente,"74990,00",56.0,B,1620,DE DOLE,25000,BESANCON,25,56,,DW,8,,48.0,"29,00",49.0,,50.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,28/05/2024,Vente,"175000,00",31.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,213,,34.0,"80,09",35.0,,36.0,,,,,,3,2.0,,0.12569196327321894,1.2246786043706395,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,28/05/2024,Vente,"175000,00",31.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,213,,34.0,"80,09",35.0,,36.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,28/05/2024,Vente,"175000,00",31.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,213,,34.0,"80,09",35.0,,36.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,28/05/2024,Vente,"175000,00",31.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,213,,23.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,28/05/2024,Vente,"103350,00",58.0,B,820,DE CHALEZEULE,25000,BESANCON,25,56,,CM,349,,329.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,28/05/2024,Vente,"103350,00",58.0,B,820,DE CHALEZEULE,25000,BESANCON,25,56,,CM,349,,309.0,"75,23",310.0,,311.0,,,,,,3,2.0,,0.11123573272305008,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,28/05/2024,Vente,"103350,00",58.0,B,820,DE CHALEZEULE,25000,BESANCON,25,56,,CM,349,,309.0,"75,23",310.0,,311.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,28/05/2024,Vente,"103350,00",58.0,B,820,DE CHALEZEULE,25000,BESANCON,25,56,,CM,349,,309.0,"75,23",310.0,,311.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,27/05/2024,Vente,"300000,00",3.0,,3540,DE MONTRAPON,25000,BESANCON,25,56,,HX,43,,16.0,,17.0,"198,06",25.0,,26.0,,27.0,,11,4.0,,0.5629929374158272,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,21/05/2024,Vente,"140350,00",4.0,,4370,DU REFUGE,25000,BESANCON,25,56,,BN,275,,144.0,,198.0,"49,08",,,,,,,2,2.0,,0.01727023414695244,1.2246786043706395,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,21/05/2024,Vente,"140350,00",4.0,,4370,DU REFUGE,25000,BESANCON,25,56,,BN,275,,144.0,,198.0,"49,08",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,23/05/2024,Vente,"20000,00",9.0,,3510,DE MONTJOUX,25000,BESANCON,25,56,,HW,621,,13.0,"26,24",,,,,,,,,1,4.0,,6.659908171949548,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,22/05/2024,Vente,"85000,00",7.0,,1615,DOCTEUR SCHWEITZER,25000,BESANCON,25,56,,CK,4,,661.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,22/05/2024,Vente,"85000,00",134.0,,390,DE BELFORT,25000,BESANCON,25,56,,CK,4,,523.0,,533.0,"50,78",,,,,,,2,2.0,,0.04618269524729018,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,22/05/2024,Vente,"85000,00",134.0,,390,DE BELFORT,25000,BESANCON,25,56,,CK,4,,523.0,,533.0,"50,78",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,23/05/2024,Vente,"1,00",17.0,,136,DE L AMITIE,25000,BESANCON,25,56,,EW,120,,,,,,,,,,,,0,,,0.0006235630426947613,,,-1.044838962165706,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,27/05/2024,Vente,"99000,00",15.0,N,4970,TRISTAN BERNARD,25000,BESANCON,25,56,,CL,312,,451.0,,469.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,27/05/2024,Vente,"99000,00",15.0,K,4970,TRISTAN BERNARD,25000,BESANCON,25,56,,CL,312,,496.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,27/05/2024,Vente,"99000,00",15.0,N,4970,TRISTAN BERNARD,25000,BESANCON,25,56,,CL,312,,451.0,,469.0,,,,,,,,2,2.0,,0.11123573272305008,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
