No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain
1,12/4/24,Vente,"164000,00",77,,RUE,390,DE BELFORT,25000,BESANCON,25,56,,BP,180,,9,"78,86",,,,,,,,,1,2,Appartement,,77,3,,,
1,12/4/24,Vente,"164000,00",77,,RUE,390,DE BELFORT,25000,BESANCON,25,56,,BP,180,,9,"78,86",,,,,,,,,1,3,Dépendance,,0,0,,,
1,12/4/24,Vente,"164000,00",77,,RUE,390,DE BELFORT,25000,BESANCON,25,56,,BP,180,,9,"78,86",,,,,,,,,1,3,Dépendance,,0,0,,,
1,8/4/24,Vente,"143050,00",35,,GR,2440,GRANDE RUE,25000,BESANCON,25,56,,AD,64,,14,,7,,,,,,,,2,3,Dépendance,,0,0,,,
1,8/4/24,Vente,"143050,00",35,,GR,2440,GRANDE RUE,25000,BESANCON,25,56,,AD,64,,14,,7,,,,,,,,2,2,Appartement,,68,2,,,
1,11/4/24,Vente,"73000,00",40,,RUE,3690,OCTAVE DAVID,25000,BESANCON,25,56,,DX,6,,43,,51,"63,22",,,,,,,2,3,Dépendance,,0,0,,,
1,11/4/24,Vente,"73000,00",40,,RUE,3690,OCTAVE DAVID,25000,BESANCON,25,56,,DX,6,,43,,51,"63,22",,,,,,,2,2,Appartement,,64,4,,,
1,23/04/2024,Vente,"85000,00",19,B,RUE,1040,CHARLES KRUG,25000,BESANCON,25,56,,CW,282,,2,"78,51",,,,,,,,,1,4,Local industriel. commercial ou assimilé,,70,0,,,
1,9/4/24,Vente,"48000,00",2,B,CHE,3570,DES MOTTES,25000,BESANCON,25,56,,EV,225,,13,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,9/4/24,Vente,"48000,00",2,B,CHE,3570,DES MOTTES,25000,BESANCON,25,56,,EV,225,,7,,8,,,,,,,,2,2,Appartement,,15,1,,,
1,29/03/2024,Vente,"152000,00",19,,AV,3510,DE MONTJOUX,25000,BESANCON,25,56,,HW,509,,12,,,,,,,,,,1,2,Appartement,,74,3,,,
1,29/03/2024,Vente,"152000,00",19,,AV,3510,DE MONTJOUX,25000,BESANCON,25,56,,HW,509,,12,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,3/4/24,Vente,"11500,00",1,,ALL,580,DES BRUYERES,25000,BESANCON,25,56,,BN,361,,867,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,18/04/2024,Vente,"213000,00",21,,RUE,3650,NICOLAS BRUAND,25000,BESANCON,25,56,,BH,77,,177,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,18/04/2024,Vente,"213000,00",21,,RUE,3650,NICOLAS BRUAND,25000,BESANCON,25,56,,BH,77,,17,"80,79",18,,,,,,,,2,2,Appartement,,82,4,,,
1,18/04/2024,Vente,"213000,00",21,,RUE,3650,NICOLAS BRUAND,25000,BESANCON,25,56,,BH,77,,17,"80,79",18,,,,,,,,2,3,Dépendance,,0,0,,,
1,18/04/2024,Vente,"213000,00",21,,RUE,3650,NICOLAS BRUAND,25000,BESANCON,25,56,,BH,77,,17,"80,79",18,,,,,,,,2,3,Dépendance,,0,0,,,
1,19/04/2024,Vente,"91430,00",10,,RUE,3230,DE LA MADELEINE,25000,BESANCON,25,56,,AZ,75,,5,"18,23",,,,,,,,,1,2,Appartement,,18,1,,,
1,19/04/2024,Vente,"91430,00",10,,RUE,3230,DE LA MADELEINE,25000,BESANCON,25,56,,AZ,75,,4,"20,66",,,,,,,,,1,2,Appartement,,20,1,,,
1,10/4/24,Vente,"300000,00",5,B,AV,5020,DE LA VAITE,25000,BESANCON,25,56,,CL,71,,,,,,,,,,,,0,1,Maison,,111,4,S,,397
1,24/04/2024,Vente,"77000,00",57,,GR,2440,GRANDE RUE,25000,BESANCON,25,56,,AD,50,,105,"32,04",,,,,,,,,1,2,Appartement,,32,1,,,
1,23/04/2024,Vente,"208000,00",14,A,RUE,4050,PIERRE VERNIER,25000,BESANCON,25,56,,HY,355,,644,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,23/04/2024,Vente,"208000,00",14,B,RUE,4050,PIERRE VERNIER,25000,BESANCON,25,56,,HY,355,,665,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,23/04/2024,Vente,"208000,00",14,B,RUE,4050,PIERRE VERNIER,25000,BESANCON,25,56,,HY,355,,408,"60,33",,,,,,,,,1,2,Appartement,,60,3,,,
1,2/4/24,Vente,"102000,00",1,,AV,2750,DE L ILE DE FRANCE,25000,BESANCON,25,56,,EO,87,,132,"100,14",,,,,,,,,1,4,Local industriel. commercial ou assimilé,,104,0,,,
1,25/04/2024,Vente,"72000,00",9,,RUE,3650,NICOLAS BRUAND,25000,BESANCON,25,56,,BH,13,,116,,149,"28,05",,,,,,,2,3,Dépendance,,0,0,,,
1,25/04/2024,Vente,"72000,00",9,,RUE,3650,NICOLAS BRUAND,25000,BESANCON,25,56,,BH,13,,116,,149,"28,05",,,,,,,2,2,Appartement,,29,1,,,
1,25/04/2024,Vente,"72000,00",9,,RUE,3650,NICOLAS BRUAND,25000,BESANCON,25,56,,BH,13,,206,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,19/04/2024,Vente,"105000,00",32,,RUE,2230,GABRIEL PLANCON,25000,BESANCON,25,56,,IK,120,,43,,72,"78,05",,,,,,,2,2,Appartement,,78,5,,,
1,19/04/2024,Vente,"105000,00",32,,RUE,2230,GABRIEL PLANCON,25000,BESANCON,25,56,,IK,120,,43,,72,"78,05",,,,,,,2,3,Dépendance,,0,0,,,
1,19/04/2024,Vente,"90000,00",100,I,RUE,1620,DE DOLE,25000,BESANCON,25,56,,DY,67,,308,,309,,,,,,,,2,3,Dépendance,,0,0,,,
1,19/04/2024,Vente,"90000,00",100,I,RUE,1620,DE DOLE,25000,BESANCON,25,56,,DY,67,,308,,309,,,,,,,,2,2,Appartement,,60,3,,,
1,19/04/2024,Vente,"90000,00",100,A,RUE,1620,DE DOLE,25000,BESANCON,25,56,,DY,67,,334,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,24/04/2024,Vente,"109000,00",4,,RUE,1470,DES CRAS,25000,BESANCON,25,56,,BP,3,,26,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,24/04/2024,Vente,"109000,00",4,,RUE,1470,DES CRAS,25000,BESANCON,25,56,,BP,3,,12,,26,,,,,,,,2,2,Appartement,,47,2,,,
1,19/04/2024,Vente,"15000,00",4,,RUE,5270,DE VIGNIER,25000,BESANCON,25,56,,AX,215,,36,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,22/04/2024,Vente,"65000,00",144,E,RUE,390,DE BELFORT,25000,BESANCON,25,56,,CK,13,,124,"62,11",125,,126,,,,,,3,2,Appartement,,62,4,,,
1,22/04/2024,Vente,"65000,00",144,E,RUE,390,DE BELFORT,25000,BESANCON,25,56,,CK,13,,124,"62,11",125,,126,,,,,,3,3,Dépendance,,0,0,,,
1,22/04/2024,Vente,"65000,00",144,E,RUE,390,DE BELFORT,25000,BESANCON,25,56,,CK,13,,124,"62,11",125,,126,,,,,,3,3,Dépendance,,0,0,,,
1,3/4/24,Vente,"85000,00",144,D,RUE,390,DE BELFORT,25000,BESANCON,25,56,,CK,13,,94,"52,79",95,,96,,,,,,3,3,Dépendance,,0,0,,,
1,3/4/24,Vente,"85000,00",144,D,RUE,390,DE BELFORT,25000,BESANCON,25,56,,CK,13,,94,"52,79",95,,96,,,,,,3,2,Appartement,,51,3,,,
1,3/4/24,Vente,"85000,00",144,D,RUE,390,DE BELFORT,25000,BESANCON,25,56,,CK,13,,94,"52,79",95,,96,,,,,,3,3,Dépendance,,0,0,,,
1,4/4/24,Vente,"120570,00",67,C,RUE,330,BATTANT,25000,BESANCON,25,56,,AZ,121,,4,"64,28",,,,,,,,,1,2,Appartement,,55,2,,,
1,12/4/24,Vente,"74000,00",8,,RUE,480,DES BOUCHERIES,25000,BESANCON,25,56,,AD,100,,3,,36,,,,,,,,2,2,Appartement,,35,1,,,
1,12/4/24,Vente,"74000,00",8,,RUE,480,DES BOUCHERIES,25000,BESANCON,25,56,,AD,100,,3,,36,,,,,,,,2,3,Dépendance,,0,0,,,
1,10/4/24,Vente,"253140,00",14,,RUE,4210,DE LA PREFECTURE,25000,BESANCON,25,56,,AS,16,,10,,9,,,,,,,,2,2,Appartement,,85,4,,,
1,10/4/24,Vente,"84000,00",19,,CHE,1277,DE CLEMETIGNEY,25000,BESANCON,25,56,,CO,193,,47,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,10/4/24,Vente,"84000,00",21,,CHE,1277,DE CLEMETIGNEY,25000,BESANCON,25,56,,CO,193,,5,,,,,,,,,,1,2,Appartement,,38,2,,,
1,5/4/24,Vente,"196500,00",21,A,RUE,2860,JEAN WYRSCH,25000,BESANCON,25,56,,BK,163,,106,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,5/4/24,Vente,"196500,00",21,A,RUE,2860,JEAN WYRSCH,25000,BESANCON,25,56,,BK,163,,100,,117,,,,,,,,2,3,Dépendance,,0,0,,,
1,5/4/24,Vente,"196500,00",21,A,RUE,2860,JEAN WYRSCH,25000,BESANCON,25,56,,BK,163,,100,,117,,,,,,,,2,2,Appartement,,100,3,,,
1,10/4/24,Vente,"180000,00",5,,RUE,490,DU BOUGNEY,25000,BESANCON,25,56,,HY,312,,62,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,10/4/24,Vente,"180000,00",5,,RUE,490,DU BOUGNEY,25000,BESANCON,25,56,,HY,312,,104,,36,,,,,,,,2,3,Dépendance,,0,0,,,
1,10/4/24,Vente,"180000,00",5,,RUE,490,DU BOUGNEY,25000,BESANCON,25,56,,HY,312,,104,,36,,,,,,,,2,2,Appartement,,66,3,,,
1,26/04/2024,Vente,"292000,00",8,,RUE,5180,VICTOR DELAVELLE,25000,BESANCON,25,56,,CW,79,,11,"108,52",42,,81,,,,,,3,2,Appartement,,108,5,,,
1,26/04/2024,Vente,"292000,00",8,,RUE,5180,VICTOR DELAVELLE,25000,BESANCON,25,56,,CW,79,,11,"108,52",42,,81,,,,,,3,3,Dépendance,,0,0,,,
1,26/04/2024,Vente,"292000,00",14,,RUE,5180,VICTOR DELAVELLE,25000,BESANCON,25,56,,CW,79,,433,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,26/04/2024,Vente,"292000,00",8,,RUE,5180,VICTOR DELAVELLE,25000,BESANCON,25,56,,CW,79,,11,"108,52",42,,81,,,,,,3,3,Dépendance,,0,0,,,
1,25/04/2024,Vente,"159550,00",3,,RUE,5350,DE VITTEL,25000,BESANCON,25,56,,CV,415,,47,"79,14",7,,,,,,,,2,2,Appartement,,84,4,,,
1,25/04/2024,Vente,"159550,00",3,,RUE,5350,DE VITTEL,25000,BESANCON,25,56,,CV,415,,20,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,25/04/2024,Vente,"159550,00",3,,RUE,5350,DE VITTEL,25000,BESANCON,25,56,,CV,415,,47,"79,14",7,,,,,,,,2,3,Dépendance,,0,0,,,
1,12/4/24,Vente,"350000,00",,,,B296,VIGNES DE CHAUDANNE,25000,BESANCON,25,56,,IN,468,,,,,,,,,,,,0,,,,,,VE,,1312
1,12/4/24,Vente,"350000,00",5,,CHE,1547,DES 2 LYS,25000,BESANCON,25,56,,IN,495,,,,,,,,,,,,0,2,Appartement,,40,2,S,,889
1,12/4/24,Vente,"350000,00",5,,CHE,1547,DES 2 LYS,25000,BESANCON,25,56,,IN,495,,,,,,,,,,,,0,2,Appartement,,30,1,S,,889
1,12/4/24,Vente,"95000,00",1,,RUE,1830,DE L EPITAPHE,25000,BESANCON,25,56,,HP,236,,16,"62,88",2,,,,,,,,2,2,Appartement,,63,3,,,
1,12/4/24,Vente,"95000,00",1,,RUE,1830,DE L EPITAPHE,25000,BESANCON,25,56,,HP,236,,16,"62,88",2,,,,,,,,2,3,Dépendance,,0,0,,,
1,25/04/2024,Vente,"177730,00",20,,RUE,2950,JULES VIETTE,25000,BESANCON,25,56,,DY,246,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,362
1,25/04/2024,Vente,"177730,00",20,,RUE,2950,JULES VIETTE,25000,BESANCON,25,56,,DY,246,,,,,,,,,,,,0,1,Maison,,116,5,S,,362
1,11/4/24,Vente,"300,00",49,,RUE,420,BERSOT,25000,BESANCON,25,56,,AH,26,,53,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,11/4/24,Vente,"300,00",49,,RUE,420,BERSOT,25000,BESANCON,25,56,,AH,26,,53,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,11/4/24,Vente,"300,00",49,,RUE,420,BERSOT,25000,BESANCON,25,56,,AH,26,,53,,,,,,,,,,1,2,Appartement,,71,3,,,
1,11/4/24,Vente,"300,00",49,,RUE,420,BERSOT,25000,BESANCON,25,56,,AH,26,,53,,,,,,,,,,1,2,Appartement,,43,2,,,
1,11/4/24,Vente,"300,00",49,,RUE,420,BERSOT,25000,BESANCON,25,56,,AH,26,,54,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,11/4/24,Vente,"300,00",49,,RUE,420,BERSOT,25000,BESANCON,25,56,,AH,26,,53,,,,,,,,,,1,2,Appartement,,70,2,,,
1,11/4/24,Vente,"300,00",49,,RUE,420,BERSOT,25000,BESANCON,25,56,,AH,26,,53,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,11/4/24,Vente,"300,00",49,,RUE,420,BERSOT,25000,BESANCON,25,56,,AH,26,,53,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,11/4/24,Vente,"300,00",49,,RUE,420,BERSOT,25000,BESANCON,25,56,,AH,26,,53,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,11/4/24,Vente,"300,00",49,,RUE,420,BERSOT,25000,BESANCON,25,56,,AH,26,,53,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,11/4/24,Vente,"300,00",49,,RUE,420,BERSOT,25000,BESANCON,25,56,,AH,26,,53,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,11/4/24,Vente,"300,00",49,,RUE,420,BERSOT,25000,BESANCON,25,56,,AH,26,,53,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,9/4/24,Vente,"146000,00",29,C,RUE,2630,HENRI ET MAURICE BAIGUE,25000,BESANCON,25,56,,BN,293,,186,,209,"69,05",,,,,,,2,2,Appartement,,69,3,,,
1,9/4/24,Vente,"146000,00",29,C,RUE,2630,HENRI ET MAURICE BAIGUE,25000,BESANCON,25,56,,BN,293,,248,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,9/4/24,Vente,"146000,00",29,C,RUE,2630,HENRI ET MAURICE BAIGUE,25000,BESANCON,25,56,,BN,293,,186,,209,"69,05",,,,,,,2,3,Dépendance,,0,0,,,
1,26/04/2024,Vente,"137800,00",7,,RUE,4280,PROUDHON,25000,BESANCON,25,56,,AC,169,,7,"74,39",8,,9,,,,,,3,3,Dépendance,,0,0,,,
1,26/04/2024,Vente,"137800,00",7,,RUE,4280,PROUDHON,25000,BESANCON,25,56,,AC,169,,7,"74,39",8,,9,,,,,,3,2,Appartement,,80,3,,,
1,26/04/2024,Vente,"137800,00",7,,RUE,4280,PROUDHON,25000,BESANCON,25,56,,AC,169,,7,"74,39",8,,9,,,,,,3,3,Dépendance,,0,0,,,
1,19/04/2024,Vente,"78500,00",4,,RUE,5355,DU VIVARAIS,25000,BESANCON,25,56,,LR,55,,28,"80,68",,,,,,,,,1,2,Appartement,,77,4,,,
1,22/04/2024,Vente,"352000,00",33,,CHE,5240,DE VIEILLEY,25000,BESANCON,25,56,,BT,55,,,,,,,,,,,,0,1,Maison,,70,3,J,POTAG,707
1,22/04/2024,Vente,"352000,00",33,,CHE,5240,DE VIEILLEY,25000,BESANCON,25,56,,BT,55,,,,,,,,,,,,0,1,Maison,,70,3,S,,520
1,12/4/24,Vente,"131200,00",1,,RUE,3897,PAUL GAUGUIN,25000,BESANCON,25,56,,EK,194,,13,"81,75",67,,,,,,,,2,2,Appartement,,72,4,,,
1,12/4/24,Vente,"131200,00",5,,RUE,3897,PAUL GAUGUIN,25000,BESANCON,25,56,,EK,194,,167,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,12/4/24,Vente,"131200,00",1,,RUE,3897,PAUL GAUGUIN,25000,BESANCON,25,56,,EK,194,,13,"81,75",,,,,,,,,1,4,Local industriel. commercial ou assimilé,,10,0,,,
1,12/4/24,Vente,"131200,00",1,,RUE,3897,PAUL GAUGUIN,25000,BESANCON,25,56,,EK,194,,13,"81,75",67,,,,,,,,2,3,Dépendance,,0,0,,,
1,12/4/24,Vente,"131200,00",1,,RUE,3897,PAUL GAUGUIN,25000,BESANCON,25,56,,EK,194,,13,"81,75",67,,,,,,,,2,3,Dépendance,,0,0,,,
1,12/4/24,Vente,"82000,00",64,,FG,4490,RIVOTTE,25000,BESANCON,25,56,,DI,38,,21,"45,71",,,,,,,,,1,2,Appartement,,45,1,,,
1,12/4/24,Vente,"82000,00",64,,FG,4490,RIVOTTE,25000,BESANCON,25,56,,DI,38,,22,,,,,,,,,,1,2,Appartement,,43,2,,,
1,12/4/24,Vente,"82000,00",64,,FG,4490,RIVOTTE,25000,BESANCON,25,56,,DI,38,,21,"45,71",,,,,,,,,1,2,Appartement,,56,2,,,
1,24/04/2024,Vente,"8000,00",144,,RUE,390,DE BELFORT,25000,BESANCON,25,56,,CK,13,,181,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,12/4/24,Vente,"242000,00",2,,RUE,2950,JULES VIETTE,25000,BESANCON,25,56,,DY,154,,,,,,,,,,,,0,1,Maison,,68,4,S,,335
1,25/04/2024,Vente,"186500,00",38,,RUE,2180,DES FRERES CHAFFANJON,25000,BESANCON,25,56,,CS,498,,40,,,,,,,,,,1,2,Appartement,,106,4,,,
1,25/04/2024,Vente,"186500,00",38,,RUE,2180,DES FRERES CHAFFANJON,25000,BESANCON,25,56,,CS,498,,38,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,25/04/2024,Vente,"186500,00",38,,RUE,2180,DES FRERES CHAFFANJON,25000,BESANCON,25,56,,CS,498,,37,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,25/04/2024,Vente,"186500,00",38,,RUE,2180,DES FRERES CHAFFANJON,25000,BESANCON,25,56,,CS,505,,,,,,,,,,,,0,,,,,,S,,573
1,24/04/2024,Vente,"10000,00",144,,RUE,390,DE BELFORT,25000,BESANCON,25,56,,CK,13,,189,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,15/04/2024,Vente,"21000,00",,,,B249,ROCHE BOIMIER,25000,BESANCON,25,56,,KA,111,,,,,,,,,,,,0,,,,,,P,,759
1,2/5/24,Vente,"119000,00",1,,CITE,955,PARC DES CHAPRAIS,25000,BESANCON,25,56,,BP,213,,24,,34,"66,05",,,,,,,2,2,Appartement,,68,4,,,
1,2/5/24,Vente,"119000,00",1,,CITE,955,PARC DES CHAPRAIS,25000,BESANCON,25,56,,BP,213,,24,,34,"66,05",,,,,,,2,3,Dépendance,,0,0,,,
1,3/5/24,Vente,"73500,00",110,,RUE,820,DE CHALEZEULE,25000,BESANCON,25,56,,CO,186,,58,"73,75",,,,,,,,,1,2,Appartement,,71,4,,,
1,3/5/24,Vente,"73500,00",110,,RUE,820,DE CHALEZEULE,25000,BESANCON,25,56,,CO,186,,58,"73,75",,,,,,,,,1,3,Dépendance,,0,0,,,
1,11/4/24,Vente,"196300,00",6,B,RUE,3200,LUC BRETON,25000,BESANCON,25,56,,AD,74,,24,,27,"82,34",,,,,,,2,3,Dépendance,,0,0,,,
1,11/4/24,Vente,"196300,00",6,B,RUE,3200,LUC BRETON,25000,BESANCON,25,56,,AD,74,,24,,27,"82,34",,,,,,,2,2,Appartement,,80,2,,,
1,30/04/2024,Vente,"69500,00",23,,RUE,3650,NICOLAS BRUAND,25000,BESANCON,25,56,,BH,78,,49,,72,"32,73",,,,,,,2,2,Appartement,,33,1,,,
1,30/04/2024,Vente,"69500,00",23,,RUE,3650,NICOLAS BRUAND,25000,BESANCON,25,56,,BH,78,,49,,72,"32,73",,,,,,,2,3,Dépendance,,0,0,,,
1,30/04/2024,Vente,"106480,00",60,B,RUE,5160,DE VESOUL,25000,BESANCON,25,56,,BK,116,,168,,222,"33,20",,,,,,,2,3,Dépendance,,0,0,,,
1,30/04/2024,Vente,"106480,00",60,B,RUE,5160,DE VESOUL,25000,BESANCON,25,56,,BK,116,,152,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,30/04/2024,Vente,"106480,00",60,B,RUE,5160,DE VESOUL,25000,BESANCON,25,56,,BK,116,,168,,222,"33,20",,,,,,,2,2,Appartement,,34,2,,,
1,29/04/2024,Vente,"104400,00",4,,RUE,1615,DOCTEUR SCHWEITZER,25000,BESANCON,25,56,,CK,4,,291,,339,"58,48",,,,,,,2,3,Dépendance,,0,0,,,
1,29/04/2024,Vente,"104400,00",4,,RUE,1615,DOCTEUR SCHWEITZER,25000,BESANCON,25,56,,CK,4,,291,,339,"58,48",,,,,,,2,2,Appartement,,61,3,,,
1,29/04/2024,Vente,"104400,00",2,B,RUE,1615,DOCTEUR SCHWEITZER,25000,BESANCON,25,56,,CK,4,,699,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,2/5/24,Vente,"1,00",76,,CHE,1900,DES ESSARTS L AMOUR,25000,BESANCON,25,56,,LT,336,,,,,,,,,,,,0,,,,,,S,,801
1,2/5/24,Vente,"1,00",,,,B138,AUX ESSARTS LAMOUR,25000,BESANCON,25,56,,LT,337,,,,,,,,,,,,0,,,,,,S,,4419
1,29/04/2024,Vente,"3600,00",5,,CHE,5050,DES VAREILLES,25000,BESANCON,25,56,,CS,514,,,,,,,,,,,,0,,,,,,S,,18
1,30/04/2024,Vente,"162000,00",4,,RUE,442,FRANCOIS XAVIER BICHAT,25000,BESANCON,25,56,,LZ,27,,45,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,30/04/2024,Vente,"162000,00",8,,RUE,442,FRANCOIS XAVIER BICHAT,25000,BESANCON,25,56,,LZ,27,,170,,85,,,,,,,,2,3,Dépendance,,0,0,,,
1,30/04/2024,Vente,"162000,00",8,,RUE,442,FRANCOIS XAVIER BICHAT,25000,BESANCON,25,56,,LZ,27,,170,,85,,,,,,,,2,2,Appartement,,58,4,,,
1,23/04/2024,Vente,"237100,00",2,A,RUE,2740,ISENBART,25000,BESANCON,25,56,,CW,69,,165,,186,"51,82",,,,,,,2,2,Appartement,,64,2,,,
1,23/04/2024,Vente,"237100,00",1,B,AV,1534,DENFERT ROCHEREAU,25000,BESANCON,25,56,,CW,69,,441,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,23/04/2024,Vente,"237100,00",2,A,RUE,2740,ISENBART,25000,BESANCON,25,56,,CW,69,,165,,186,"51,82",,,,,,,2,3,Dépendance,,0,0,,,
1,15/04/2024,Vente,"236000,00",22,A,RUE,4550,RONCHAUX,25000,BESANCON,25,56,,AN,28,,14,,28,,29,,3,"81,96",,,4,2,Appartement,,83,3,,,
1,15/04/2024,Vente,"236000,00",22,A,RUE,4550,RONCHAUX,25000,BESANCON,25,56,,AN,28,,14,,28,,29,,3,"81,96",,,4,3,Dépendance,,0,0,,,
1,15/04/2024,Vente,"236000,00",22,A,RUE,4550,RONCHAUX,25000,BESANCON,25,56,,AN,28,,14,,28,,29,,3,"81,96",,,4,3,Dépendance,,0,0,,,
1,15/04/2024,Vente,"236000,00",22,A,RUE,4550,RONCHAUX,25000,BESANCON,25,56,,AN,28,,14,,28,,29,,3,"81,96",,,4,3,Dépendance,,0,0,,,
1,11/4/24,Vente,"8000,00",,,,B083,LES CHEVANNEY,25000,BESANCON,25,56,,IM,42,,,,,,,,,,,,0,,,,,,P,,1725
1,25/04/2024,Vente,"103000,00",20,,AV,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CW,178,,267,"27,75",,,,,,,,,1,2,Appartement,,28,1,,,
1,29/04/2024,Vente,"160000,00",3,,RUE,4769,SOPHIE TREBUCHET,25000,BESANCON,25,56,,CO,198,,147,,283,,,,,,,,2,2,Appartement,,74,4,,,
1,29/04/2024,Vente,"160000,00",1,,RUE,4769,SOPHIE TREBUCHET,25000,BESANCON,25,56,,CO,198,,414,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,29/04/2024,Vente,"160000,00",3,,RUE,4769,SOPHIE TREBUCHET,25000,BESANCON,25,56,,CO,198,,203,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,15/04/2024,Vente,"304000,00",34,,RUE,1920,FABRE,25000,BESANCON,25,56,,CS,146,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,880
1,15/04/2024,Vente,"304000,00",34,,RUE,1920,FABRE,25000,BESANCON,25,56,,CS,146,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,880
1,15/04/2024,Vente,"304000,00",34,,RUE,1920,FABRE,25000,BESANCON,25,56,,CS,146,,,,,,,,,,,,0,3,Dépendance,,0,0,S,,880
1,15/04/2024,Vente,"304000,00",34,,RUE,1920,FABRE,25000,BESANCON,25,56,,CS,146,,,,,,,,,,,,0,1,Maison,,161,7,S,,880
1,12/4/24,Vente,"14000,00",28,A,RUE,4272,PROFESSEUR PAUL MILLERET,25000,BESANCON,25,56,,LY,143,,8,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,15/04/2024,Vente,"72500,00",38,,RUE,3690,OCTAVE DAVID,25000,BESANCON,25,56,,DX,6,,61,,69,"62,99",,,,,,,2,2,Appartement,,64,4,,,
1,17/04/2024,Vente,"85000,00",22,,RUE,80,ALEXIS CHOPARD,25000,BESANCON,25,56,,CV,107,,89,"55,20",90,,91,,,,,,3,2,Appartement,,56,3,,,
1,17/04/2024,Vente,"85000,00",22,,RUE,80,ALEXIS CHOPARD,25000,BESANCON,25,56,,CV,107,,89,"55,20",90,,91,,,,,,3,3,Dépendance,,0,0,,,
1,17/04/2024,Vente,"85000,00",22,,RUE,80,ALEXIS CHOPARD,25000,BESANCON,25,56,,CV,107,,89,"55,20",90,,91,,,,,,3,3,Dépendance,,0,0,,,
1,23/04/2024,Vente,"111500,00",11,,RUE,3610,DU MUGUET,25000,BESANCON,25,56,,BY,68,,146,"60,10",147,,,,,,,,2,3,Dépendance,,0,0,,,
1,23/04/2024,Vente,"111500,00",11,,RUE,3610,DU MUGUET,25000,BESANCON,25,56,,BY,68,,146,"60,10",147,,,,,,,,2,2,Appartement,,59,3,,,
1,15/04/2024,Vente,"128300,00",1,B,AV,4760,DU 60EME RI,25000,BESANCON,25,56,,HY,367,,685,,,,,,,,,,1,3,Dépendance,,0,0,,,
1,15/04/2024,Vente,"128300,00",3,,AV,4760,DU 60EME RI,25000,BESANCON,25,56,,HY,367,,143,,160,"57,73",,,,,,,2,3,Dépendance,,0,0,,,
1,15/04/2024,Vente,"128300,00",3,,AV,4760,DU 60EME RI,25000,BESANCON,25,56,,HY,367,,143,,160,"57,73",,,,,,,2,3,Dépendance,,0,0,,,
1,15/04/2024,Vente,"128300,00",3,,AV,4760,DU 60EME RI,25000,BESANCON,25,56,,HY,367,,143,,160,"57,73",,,,,,,2,2,Appartement,,59,3,,,
